code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips,year,quarter
000671,阳光城,11.12,25.73,43.7151,20.0128,0.2102,77.7549,0.8169,2000,4
600868,梅雁吉祥,11.08,30.49,39.5925,181.0502,0.2607,593.7743,0.8551,2000,4
000709,河钢股份,11.06,8.52,20.9856,592.5389,0.4376,6946.6157,5.131,2000,4
600480,凌云股份,11.05,11.04,36.6452,19.2642,0.11199999999999999,174.4052,1.0139,2000,4
600635,大众公用,11.03,55.44,49.909,128.1672,0.2691,231.1746,0.4854,2000,4
600127,金健米业,11.02,8.6,19.7111,60.4997,0.2372,703.4561,2.7586,2000,4
000036,华联控股,11.01,3.88,21.9959,94.7385,0.2634,2438.8289999999997,6.7829,2000,4
000785,武汉中商,11.0,3.18,12.3463,59.6683,0.3325,1874.8854,10.4482,2000,4
600200,江苏吴中,11.0,11.57,21.6304,47.9618,0.3589,414.2441,3.1006,2000,4
000713,丰乐种业,10.99,16.6,32.4392,67.73899999999999,0.301,408.0031,1.8133,2000,4
600798,宁波海运,10.99,31.8,38.9708,83.3845,0.1629,262.1534,0.5121,2000,4
600737,中粮糖业,10.98,20.22,32.8117,91.8579,0.2394,454.0755,1.1836,2000,4
600780,通宝能源,10.98,21.96,39.3721,52.86600000000001,0.245,240.6574,1.1157,2000,4
600326,西藏天路,10.97,4.15,17.5163,10.609000000000002,0.1768,255.0819,4.2513,2000,4
600516,方大炭素,10.95,6.76,20.2748,24.6063,0.205,363.8262,3.0318,2000,4
600170,上海建工,10.93,2.91,8.2672,226.2754,0.4213,7767.2876,14.4642,2000,4
000415,渤海金控,10.93,27.29,47.5122,46.5429,0.1996,170.4945,0.7311,2000,4
600070,浙江富润,10.89,12.23,16.9464,26.1506,0.3452,213.7147,2.8219,2000,4
000548,湖南投资,10.87,43.46,52.2321,56.9217,0.1958,130.9551,0.4506,2000,4
600654,*ST中安,10.86,13.88,31.1235,76.6668,0.2045,552.2885,1.4736,2000,4
600794,保税科技,10.85,12.76,40.1177,20.6701,0.1919,161.8818,1.5034,2000,4
000792,盐湖股份,10.83,30.02,42.3023,68.8,0.3115,229.1277,1.0374,2000,4
600662,强生控股,10.82,15.21,36.378,92.311,0.3285,606.6813,2.1594,2000,4
000957,中通客车,10.81,17.87,18.4252,46.7163,0.1958,261.2963,1.0955,2000,4
601998,中信银行,10.79,10.82,17.0083,924.0,0.0296,8537.0,0.2743,2000,4
000932,*ST华菱,10.79,5.88,11.7382,364.2334,0.2326,6193.3752,3.9564,2000,4
600059,古越龙山,10.75,21.11,45.7813,82.523,0.4005,390.7378,1.8967,2000,4
600746,江苏索普,10.72,15.08,21.7428,37.3985,0.2196,247.9282,1.4563,2000,4
600197,伊力特,10.69,21.08,52.544,74.5223,0.3379,353.3911,1.6026,2000,4
000001,平安银行,10.68,18.16,26.403000000000002,506.5518,0.2603,2789.1627,1.4334,2000,4
000735,罗牛山,10.68,33.67,31.9723,76.1771,0.1563,226.2267,0.4642,2000,4
600145,*ST新亿,10.66,18.19,42.7558,36.0902,0.2624,198.3977,1.4428,2000,4
600489,中金黄金,10.65,5.18,17.3782,30.4455,0.1691,586.8678,3.2603,2000,4
600332,白云山,10.64,3.42,24.9453,146.2342,0.1995,4265.3338,5.8198,2000,4
600713,南京医药,10.62,3.64,16.5306,48.5267,0.2498,1329.8764,6.8458,2000,4
600776,东方通信,10.61,4.9,14.4582,378.6245,0.6029,7713.9006,12.2832,2000,4
600346,恒力股份,10.6,6.54,32.8145,13.8051,0.1972,210.9132,3.013,2000,4
600661,新南洋,10.6,7.26,16.5398,30.1772,0.2085,415.5081,2.8709,2000,4
000531,穗恒运A,10.6,8.87,26.6608,59.2802,0.2224,668.013,2.5064,2000,4
000591,太阳能,10.6,4.45,17.6502,26.3412,0.2637,591.5013,5.9229,2000,4
600103,青山纸业,10.57,18.94,22.8812,167.8169,0.2376,885.7726,1.2541,2000,4
000006,深振业A,10.54,6.28,21.96,118.412,0.4669,1884.125,7.4297,2000,4
600820,隧道股份,10.53,4.94,13.610999999999999,136.6106,0.3632,2761.4773,7.3429,2000,4
000837,秦川机床,10.53,10.68,21.5511,39.7331,0.2989,371.7625,2.7968,2000,4
600714,金瑞矿业,10.51,13.26,27.2533,20.8197,0.222,156.9347,1.6739,2000,4
600602,云赛智联,10.5,5.95,17.539,300.875,0.3569,5055.6468,5.9976,2000,4
600278,东方创业,10.5,3.53,15.5117,98.2474,0.307,2779.7141,8.6866,2000,4
600816,安信信托,10.5,33.32,49.6078,93.1271,0.2665,279.4723,0.8,2000,4
000812,陕西金叶,10.5,20.65,31.7342,40.0501,0.2528,193.9204,1.2242,2000,4
600505,西昌电力,10.48,18.49,50.485,25.6018,0.2327,138.3901,1.258,2000,4
000916,华北高速,10.48,78.91,72.0661,280.7381,0.2575,355.7672,0.3263,2000,4
600268,国电南自,10.46,11.29,29.4708,47.3588,0.4013,419.1689,3.5522,2000,4
600222,太龙药业,10.44,30.64,61.3148,42.873999999999995,0.3149,139.9226,1.0277,2000,4
600343,航天动力,10.44,23.58,43.5225,13.1553,0.1096,55.7812,0.4648,2000,4
000811,烟台冰轮,10.44,9.6,26.3541,27.8292,0.225,289.6178,2.3418,2000,4
600720,祁连山,10.43,20.01,36.891999999999996,54.8942,0.2531,274.293,1.2649,2000,4
600566,济川药业,10.38,14.87,30.8787,14.5468,0.2193,97.8185,1.4752,2000,4
000002,万科A,10.36,7.77,26.6793,301.2315,0.4774,3873.2967,6.1386,2000,4
600694,大商股份,10.34,6.19,16.8006,84.0936,0.3718,1357.8577,6.0039,2000,4
600302,标准股份,10.3,10.56,33.3941,60.727,0.3807,574.8348,3.6038,2000,4
600782,新钢股份,10.29,10.56,19.7474,26.8879,0.2226,254.3903,2.1065,2000,4
000065,北方国际,10.29,4.72,13.0556,15.1841,0.1898,321.4203,4.0177,2000,4
000720,新能泰山,10.29,8.38,24.0779,122.2596,0.3823,1458.8329,4.5617,2000,4
600064,南京高科,10.28,12.78,27.5517,112.604,0.3271,881.0163,2.56,2000,4
600071,凤凰光学,10.27,14.01,25.6323,38.3049,0.3564,273.3965,2.5443,2000,4
000949,新乡化纤,10.26,15.49,20.6341,98.5588,0.4018,635.9496,2.5926,2000,4
600838,上海九百,10.25,6.66,17.2077,51.7375,0.2183,776.1581,3.2758,2000,4
600611,大众交通,10.24,14.52,32.1626,196.041,0.3464,1349.8207,2.3854,2000,4
000978,桂林旅游,10.24,26.18,45.0628,36.3245,0.3078,138.7056,1.1754,2000,4
600073,上海梅林,10.23,14.87,34.510999999999996,79.903,0.2466,537.2403,1.6581,2000,4
600722,金牛化工,10.22,7.67,18.472,104.1683,0.2471,1357.6358,3.2215,2000,4
600220,江苏阳光,10.22,23.5,36.1201,119.6936,0.3831,509.2131,1.63,2000,4
600266,北京城建,10.22,2.04,15.0209,147.2926,0.3682,7208.4316,18.021,2000,4
000835,长城动漫,10.21,6.58,52.1099,15.5407,0.2877,235.8328,4.3672,2000,4
600212,江泉实业,10.2,10.94,16.7438,87.4687,0.3993,799.2732,3.6492,2000,4
600800,天津磁卡,10.2,29.43,47.0268,110.8864,0.3015,376.7108,1.0243,2000,4
600080,金花股份,10.2,43.8,72.8431,80.5168,0.3488,183.8249,0.7963,2000,4
000869,张裕A,10.19,14.59,57.363,127.4803,0.4903,873.618,3.36,2000,4
600108,亚盛集团,10.19,16.9,23.7622,116.6644,0.2915,690.0912,1.7246,2000,4
000911,南宁糖业,10.18,5.86,21.0795,55.0066,0.2455,938.0499,4.1877,2000,4
600203,福日电子,10.17,9.97,9.9893,59.1244,0.2305,592.5569,2.311,2000,4
000761,本钢板材,10.17,5.0,8.3465,349.8069,0.3079,6993.5939,6.1563,2000,4
000966,长源电力,10.16,12.83,22.9466,86.5175,0.2804,673.9713,2.185,2000,4
000637,茂化实华,10.15,3.56,7.9701,50.0043,0.3106,1402.9066,8.7141,2000,4
000877,天山股份,10.12,16.79,32.336,67.8278,0.4695,403.7404,2.7948,2000,4
600697,欧亚集团,10.11,7.3,10.1038,44.1502,0.3597,604.7845,4.9274,2000,4
600881,亚泰集团,10.1,16.52,36.9683,174.3452,0.3669,1055.3356,2.2212,2000,4
000673,当代东方,10.09,13.65,45.4326,27.9811,0.1613,204.8647,1.1814,2000,4
600155,宝硕股份,10.05,7.87,18.5562,82.8907,0.3188,1052.4103,4.0477,2000,4
600835,上海机电,10.05,7.6,31.421,275.8689,0.6152,3628.2845,8.0919,2000,4
600193,创兴资源,10.05,13.67,18.1119,25.743000000000002,0.3068,188.266,2.2439,2000,4
600830,香溢融通,10.04,8.31,15.2193,36.7856,0.2327,442.655,2.8009,2000,4
000961,中南建设,10.03,6.29,13.3942,73.9914,0.2735,1174.7711,4.3424,2000,4
000790,泰合健康,10.02,13.73,39.5583,24.6128,0.3107,179.1674,2.2622,2000,4
600066,宇通客车,10.02,7.26,20.3489,87.0716,0.6368,1198.9683,8.7692,2000,4
600827,百联股份,10.01,2.18,16.3869,54.17,0.2217,2474.4154,10.1288,2000,4
600628,新世界,9.99,3.78,15.5115,75.73100000000001,0.3419,1998.6704,9.0249,2000,4
600236,桂冠电力,9.99,36.4,64.2684,235.6265,0.3488,647.1836,0.9582,2000,4
000090,天健集团,9.95,6.27,15.7675,97.104,0.4349,1546.8719,6.9285,2000,4
000958,东方能源,9.92,17.3,31.8931,52.37,0.2909,302.6485,1.6813,2000,4
000906,浙商中拓,9.92,4.4,10.9794,35.797,0.2863,812.5877,6.5007,2000,4
600061,国投安信,9.9,6.77,12.4641,48.1057,0.3352,710.455,4.9506,2000,4
601166,兴业银行,9.87,9.62,5.2108,366.8966,0.1222,3812.2292,1.2707,2000,4
000717,韶钢松山,9.86,6.73,10.8135,225.2994,0.5038,3346.4348,7.483,2000,4
600872,中炬高新,9.86,17.61,29.6885,133.9422,0.2976,760.4745,1.6897,2000,4
000985,大庆华科,9.8,9.29,16.9154,37.2052,0.3235,400.1906,3.4799,2000,4
600373,中文传媒,9.79,3.2,13.2994,11.6993,0.1462,365.5099,4.5688,2000,4
600166,福田汽车,9.79,2.73,10.5761,90.7592,0.3236,3321.9471,11.8443,2000,4
600111,北方稀土,9.79,24.98,34.0777,98.0811,0.2429,392.5349,0.9724,2000,4
600502,安徽水利,9.76,2.72,13.5283,8.2746,0.1334,304.096,4.9047,2000,4
600609,金杯汽车,9.75,30.28,13.6332,249.8505,0.2286,824.9924,0.755,2000,4
000068,华控赛格,9.74,12.95,39.9995,146.4125,0.1862,1129.7802,1.4374,2000,4
600862,中航高科,9.73,22.19,29.9656,90.0825,0.4533,405.9218,2.0428,2000,4
600276,恒瑞医药,9.73,13.46,53.2276,65.2714,0.4913,484.7072,3.6485,2000,4
000897,津滨发展,9.7,16.29,24.7085,61.6536,0.2283,378.3557,1.4013,2000,4
000731,四川美丰,9.69,18.06,28.3669,61.1005,0.2748,338.30199999999996,1.5216,2000,4
600857,宁波中百,9.68,4.98,8.6105,32.9598,0.1714,661.4174,3.4396,2000,4
600292,远达环保,9.67,26.37,40.004,73.2029,0.4376,277.5181,1.6593,2000,4
000809,*ST新城,9.67,5.94,14.1275,23.4891,0.205,395.4244,3.4513,2000,4
600754,锦江股份,9.67,16.96,51.8342,118.1095,0.2134,696.3767,1.2587,2000,4
000953,*ST河化,9.67,11.91,25.5438,37.8707,0.2124,317.8284,1.7833,2000,4
600137,浪莎股份,9.66,12.09,-1.3564,16.0489,0.2643,132.6374,2.1847,2000,4
000767,漳泽电力,9.66,15.47,27.9172,145.0412,0.3334,936.9892,2.1539,2000,4
600021,上海电力,9.66,9.17,19.7962,413.5111,0.3124,4507.0057,3.4053,2000,4
600846,同济科技,9.64,5.11,15.6527,34.5536,0.1414,675.9149,2.7666,2000,4
000526,*ST紫学,9.63,15.8,28.0674,13.6909,0.1727,86.6258,1.093,2000,4
000543,皖能电力,9.63,32.01,23.969,220.7764,0.2856,689.6141,0.8921,2000,4
600751,天海投资,9.61,9.71,24.4667,82.26700000000001,0.1765,846.7577,1.817,2000,4
600215,长春经开,9.61,21.06,42.7092,142.6176,0.466,677.1056,2.2127,2000,4
600819,耀皮玻璃,9.61,17.83,42.5167,154.6212,0.3171,866.8738,1.7782,2000,4
600719,大连热电,9.59,19.08,33.1784,61.147,0.3022,320.4504,1.584,2000,4
000875,吉电股份,9.58,14.87,14.3398,131.2734,0.2083,882.5058,1.4008,2000,4
000836,鑫茂科技,9.53,9.74,15.565,49.7695,0.4843,510.7551,4.9706,2000,4
000963,华东医药,9.53,2.83,16.9336,45.9104,0.2416,1617.7309,8.5143,2000,4
600871,石化油服,9.52,9.32,20.8796,840.2280000000001,0.21,9014.472,2.2536,2000,4
600176,中国巨石,9.52,12.5,32.3879,46.5167,0.2089,371.8801,1.6706,2000,4
600261,阳光照明,9.51,15.36,32.7726,46.6176,0.3785,303.4283,2.4636,2000,4
000702,正虹科技,9.51,7.73,27.6795,80.277,0.5109,1038.1929,6.6079,2000,4
600363,联创光电,9.5,3.59,25.9171,17.0293,0.1624,474.1073,4.5237,2000,4
600515,海航基础,9.5,9.8,37.5126,22.1428,0.2125,225.8649,2.1684,2000,4
000948,南天信息,9.49,6.54,22.0216,43.9862,0.3141,672.4166,4.8029,2000,4
000563,陕国投A,9.46,16.35,38.8161,48.9607,0.1558,299.39799999999997,0.9529,2000,4
000418,小天鹅A,9.43,6.9,26.3317,188.2177,0.5155,2724.8635,7.4632,2000,4
600076,康欣新材,9.43,24.39,71.491,59.5364,0.2652,244.0993,1.0877,2000,4
000908,景峰医药,9.42,24.43,29.4334,46.2494,0.1651,189.2721,0.6759,2000,4
600300,维维股份,9.4,12.77,17.7548,118.5931,0.3593,928.2567,2.8128,2000,4
000050,深天马A,9.4,10.23,22.6424,32.518,0.2796,317.6138,2.7316,2000,4
000931,中关村,9.39,10.12,20.9548,158.9982,0.2356,1570.1245,2.3266,2000,4
000971,高升控股,9.39,16.12,34.7772,39.1381,0.2092,242.7418,1.298,2000,4
000793,华闻传媒,9.38,41.44,56.1355,99.0698,0.3399,239.0479,0.8203,2000,4
600121,*ST郑煤,9.38,25.68,41.3244,117.8635,0.1455,458.8394,0.5664,2000,4
600275,*ST昌鱼,9.36,60.87,50.5578,68.3597,0.2794,112.3001,0.4591,2000,4
600727,鲁北化工,9.35,23.37,22.3673,196.0568,0.5168,838.6258,2.2109,2000,4
000719,大地传媒,9.34,9.36,22.7224,24.0156,0.3288,256.5605,3.5132,2000,4
600217,中再资环,9.33,15.62,42.1617,61.943000000000005,0.2999,396.3713,1.9194,2000,4
600055,万东医疗,9.31,11.19,36.4858,31.0521,0.2797,277.41700000000003,2.4992,2000,4
000918,嘉凯城,9.3,18.31,28.3546,61.9691,0.3645,338.2867,1.9898,2000,4
600227,赤天化,9.29,10.83,12.0494,65.1333,0.3831,600.8676,3.5345,2000,4
000061,农产品,9.29,7.01,29.2716,89.2196,0.4826,1272.6846,6.8846,2000,4
600478,科力远,9.29,8.36,27.33,7.8199,0.0934,93.531,1.1174,2000,4
600657,信达地产,9.27,14.09,48.8716,68.9579,0.5005,489.2103,3.5513,2000,4
000506,中润资源,9.26,9.48,29.4239,25.641,0.1029,270.3084,1.0851,2000,4
600105,永鼎股份,9.26,8.36,22.9937,61.9255,0.248,740.7158,2.9674,2000,4
600173,卧龙地产,9.26,14.1,29.3303,58.3651,0.2537,413.8148,1.7991,2000,4
000069,华侨城A,9.25,56.84,32.454,85.7109,0.23,150.7909,0.4046,2000,4
600223,鲁商置业,9.25,19.29,26.2245,147.0013,0.2741,761.9630000000001,1.4209,2000,4
000697,炼石有色,9.22,15.93,26.846999999999998,70.4953,0.3241,442.31300000000005,2.0339,2000,4
000989,九芝堂,9.21,10.02,34.9506,45.7194,0.3554,455.8421,3.5439999999999996,2000,4
000551,创元科技,9.19,13.22,20.813000000000002,44.9395,0.1859,339.7042,1.4053,2000,4
600847,*ST万里,9.17,9.31,23.488000000000003,9.0376,0.1019,97.0548,1.0946,2000,4
600100,同方股份,9.16,7.11,18.7521,235.9755,0.616,3318.8471,8.6637,2000,4
600890,中房股份,9.16,16.16,20.4819,66.1789,0.2306,409.3016,1.4266,2000,4
000672,上峰水泥,9.15,11.99,18.3609,10.9754,0.1688,91.5261,1.4080000000000001,2000,4
000547,航天发展,9.15,16.84,38.686,37.9452,0.3099,225.2821,1.8401,2000,4
000042,中洲控股,9.14,7.74,25.6699,111.7888,0.4668,1442.8866,6.0255,2000,4
600706,曲江文旅,9.13,2.9,15.2919,10.9416,0.1252,377.1085,4.3180000000000005,2000,4
600241,时代万恒,9.11,3.05,8.6183,31.6177,0.2982,1033.8124,9.7529,2000,4
600766,园城黄金,9.11,6.87,25.709,21.2263,0.1327,308.7319,1.9307,2000,4
600863,内蒙华电,9.09,21.37,26.1311,304.1992,0.3219,1422.8424,1.5056,2000,4
600106,重庆路桥,9.09,63.37,65.0334,77.817,0.251,122.7957,0.3961,2000,4
000703,恒逸石化,9.09,9.03,32.3097,23.8053,0.2233,263.5257,2.472,2000,4
600730,中国高科,9.07,3.39,4.6234,29.3945,0.1683,865.6132,4.9576,2000,4
600187,国中水务,9.07,15.71,26.0218,68.743,0.3151,437.5413,2.0056,2000,4
600500,中化国际,9.06,2.29,5.5149,130.6046,0.3504,5682.7511,15.2495,2000,4
000693,*ST华泽,9.04,19.51,29.1877,31.6977,0.2467,162.4383,1.2644,2000,4
600400,红豆股份,9.04,12.83,25.4922,48.6123,0.2707,378.8252,2.1101,2000,4
600189,吉林森工,9.03,19.23,32.541,104.5713,0.3669,543.5806,1.9073,2000,4
600649,城投控股,9.03,50.27,58.1584,406.4947,0.2157,808.6195,0.4291,2000,4
600824,益民集团,9.02,7.31,28.5134,44.0177,0.259,601.9961,3.5434,2000,4
000525,红太阳,9.01,17.71,36.2403,39.6935,0.2407,224.0546,1.3591,2000,4
000616,海航投资,9.01,25.96,87.3141,26.8706,0.3179,103.4893,1.2247,2000,4
000860,顺鑫农业,8.99,11.29,23.5374,76.4882,0.2731,677.132,2.4183,2000,4
000681,视觉中国,8.97,9.23,15.718,29.1703,0.2201,315.9104,2.3842,2000,4
000504,南华生物,8.97,128.22,2.463,28.2614,0.0907,22.0402,0.0707,2000,4
000012,南玻A,8.96,14.71,37.3583,164.2288,0.2425,1116.4344,1.6491,2000,4
600733,S*ST前锋,8.95,18.19,44.1318,24.9049,0.126,136.9106,0.6929,2000,4
600213,亚星客车,8.93,5.95,13.2687,54.5284,0.2869,916.0392,4.8212,2000,4
600675,中华企业,8.92,18.36,39.0401,108.1017,0.1859,588.7646,1.0129,2000,4
000988,华工科技,8.91,27.81,47.2957,50.2014,0.4365,180.4982,1.5695,2000,4
600761,安徽合力,8.91,12.02,21.2324,58.3248,0.285,485.0769,2.3704,2000,4
600307,酒钢宏兴,8.9,5.56,11.7549,173.9239,0.2389,3122.7912,4.2895,2000,4
600777,新潮能源,8.9,11.03,25.7898,64.5571,0.3151,585.0737,2.8558,2000,4
000301,东方市场,8.9,8.15,14.6605,108.1878,0.2318,1326.3842,2.8426,2000,4
600211,西藏药业,8.9,42.97,83.443,35.7218,0.2913,83.1229,0.6779999999999999,2000,4
000881,中广核技,8.9,7.52,20.347,58.3661,0.3397,775.3336,4.5136,2000,4
600060,海信电器,8.89,2.91,9.6869,125.3416,0.3023,4300.544,10.3754,2000,4
000609,绵石投资,8.76,19.37,31.1903,36.1702,0.27899999999999997,186.7051,1.4405,2000,4
000823,超声电子,8.76,12.3,31.1706,76.9391,0.2141,625.1709999999999,1.7404,2000,4
000417,合肥百货,8.75,6.29,13.0413,49.8563,0.5918,792.1084,9.4028,2000,4
000967,盈峰环境,8.75,27.05,47.9277,37.6444,0.2752,139.1228,1.0170000000000001,2000,4
600238,海南椰岛,8.75,15.64,55.3566,32.7409,0.1972,209.2512,1.2605,2000,4
600063,皖维高新,8.74,13.98,26.7072,54.0952,0.2138,386.92800000000005,1.5299,2000,4
000802,北京文化,8.73,14.43,34.3148,34.6455,0.298,239.9965,2.0644,2000,4
600152,维科精华,8.72,3.81,12.3863,49.7632,0.1695,1303.3166,4.4406,2000,4
600889,南京化纤,8.71,13.63,24.3872,39.763000000000005,0.2461,291.5198,1.8045,2000,4
000950,*ST建峰,8.69,9.62,17.6247,37.2361,0.2402,386.7432,2.4951,2000,4
600896,览海投资,8.66,15.73,22.1411,67.4494,0.2125,428.6609,1.351,2000,4
000612,焦作万方,8.64,7.53,13.5338,50.1255,0.1858,665.0897,2.4665,2000,4
600681,百川能源,8.6,13.01,38.4706,30.9742,0.1488,238.0362,1.1440000000000001,2000,4
600356,恒丰纸业,8.59,11.77,29.3385,39.3622,0.3936,334.1655,3.3416,2000,4
000426,兴业矿业,8.58,36.61,37.6263,63.2426,0.3428,172.7329,0.9363,2000,4
000541,佛山照明,8.58,23.44,31.1246,161.1535,0.4495,687.2804,1.9173,2000,4
600094,大名城,8.58,8.29,19.0253,122.3484,0.2487,1474.4902,2.9984,2000,4
000912,泸天化,8.57,9.03,24.537,124.4923,0.2766,1377.7983,3.0617,2000,4
000062,深圳华强,8.54,20.87,16.7785,97.8456,0.3618,468.8149,1.7337,2000,4
601601,中国太保,8.54,0.82,0.1152,271.27,0.0404,32791.56,4.8942,2000,4
000752,西藏发展,8.53,25.21,42.4229,27.7638,0.1578,110.1059,0.6261,2000,4
600260,凯乐科技,8.53,22.12,31.2882,67.8243,0.3856,306.5808,1.7431,2000,4
000056,皇庭国际,8.5,7.68,24.5853,36.123000000000005,0.1635,469.8629,2.127,2000,4
600757,长江传媒,8.5,5.01,12.3359,104.4625,0.3318,2084.1968,6.6214,2000,4
001896,豫能控股,8.49,21.37,41.8761,82.9813,0.1929,388.17800000000005,0.9027,2000,4
600368,五洲交通,8.45,61.44,76.8431,82.9649,0.1877,135.0321,0.3055,2000,4
600180,瑞茂通,8.44,18.43,25.3936,64.7899,0.3097,351.4765,1.6804,2000,4
000925,众合科技,8.42,13.07,27.8043,30.5274,0.3391,233.5422,2.5949,2000,4
000509,华塑控股,8.42,10.43,28.8834,30.0831,0.1398,288.3216,1.3398,2000,4
600682,南京新百,8.42,5.33,18.785999999999998,71.8259,0.312,1347.4028,5.8529,2000,4
600350,山东高速,8.41,50.61,70.0139,375.1968,0.1115,741.3026,0.2203,2000,4
000151,中成股份,8.39,15.87,30.2036,63.1061,0.3198,397.6428,2.0152,2000,4
600198,大唐电信,8.39,7.44,24.3575,178.4398,0.4064,2397.6238,5.4617,2000,4
600620,天宸股份,8.39,11.52,25.7476,31.6542,0.1186,274.6488,1.0295,2000,4
000960,锡业股份,8.37,8.17,16.9216,97.2769,0.2717,1190.0406,3.325,2000,4
600790,轻纺城,8.34,8.83,21.5219,86.9539,0.4435,984.6761,5.023,2000,4
600865,百大集团,8.3,5.85,17.868,54.3779,0.2016,928.4795,3.4425,2000,4
600309,万华化学,8.28,14.44,32.7583,49.8035,0.6225,344.8531,4.3106,2000,4
600218,全柴动力,8.24,12.72,20.6207,53.2232,0.2047,418.3838,1.6091,2000,4
600265,ST景谷,8.24,16.51,42.4985,25.4827,0.2426,154.3448,1.4699,2000,4
600235,民丰特纸,8.23,14.13,23.1073,44.3765,0.2507,313.9121,1.7735,2000,4
000158,常山股份,8.22,5.1,19.0077,93.6107,0.23399999999999999,1832.129,4.5803,2000,4
600616,金枫酒业,8.22,4.44,16.7407,26.5026,0.2087,596.6628,4.7007,2000,4
600329,中新药业,8.21,10.51,43.526,86.47399999999999,0.2339,822.6460000000001,2.2254,2000,4
600225,*ST松江,8.21,8.91,18.07,33.0097,0.2463,370.2779,2.7632,2000,4
600077,宋都股份,8.21,9.88,40.3446,30.9439,0.2439,313.0889,2.4687,2000,4
600726,华电能源,8.17,27.82,30.599,224.7001,0.3426,807.4987,1.2313,2000,4
000581,威孚高科,8.17,15.57,22.2414,132.5666,0.3037,851.2074,1.9506,2000,4
000045,深纺织A,8.16,7.75,27.4432,22.7171,0.139,292.8963,1.7923,2000,4
600666,奥瑞德,8.14,6.89,30.8901,20.2491,0.136,293.6604,1.9736,2000,4
000679,大连友谊,8.14,7.44,41.6208,46.7893,0.1969,628.6843,2.6459,2000,4
600053,九鼎投资,8.13,18.09,28.6389,54.5365,0.3385,301.4668,1.8716,2000,4
000558,莱茵体育,8.12,24.41,34.5988,13.3496,0.1139,54.6685,0.4665,2000,4
600663,陆家嘴,8.12,52.76,71.7062,350.0125,0.1874,663.3175,0.3551,2000,4
600258,首旅酒店,8.11,7.37,41.4727,55.2638,0.2388,749.7066,3.2398,2000,4
600133,东湖高新,8.11,14.31,36.3401,49.8326,0.1808,348.2044,1.2634,2000,4
600701,工大高新,8.09,11.17,22.5173,62.5012,0.1928,559.365,1.7259,2000,4
000590,启迪古汉,8.08,10.69,50.7235,30.33,0.1493,283.5614,1.3966,2000,4
000488,晨鸣纸业,8.07,9.59,28.5713,231.327,0.5102,2411.4743,5.3186,2000,4
600075,新疆天业,8.07,6.19,17.0365,87.5406,0.3859,1412.4923,6.2279,2000,4
600784,鲁银投资,8.07,43.19,28.8751,43.0572,0.1907,99.6727,0.4415,2000,4
600299,安迪苏,8.06,14.39,19.8203,61.6158,0.2567,427.9474,1.7831,2000,4
600814,杭州解百,8.06,3.83,13.8749,32.9144,0.1386,858.8378,3.6181,2000,4
000760,斯太尔,8.04,18.83,27.6335,31.498,0.2881,167.2607,1.5299,2000,4
600548,深高速,8.01,66.67,79.7302,343.63800000000003,0.1704,515.3956,0.2556,2000,4
601009,南京银行,8.01,20.51,-11.5282,94.6099,0.0784,461.1873,0.3821,2000,4
600731,湖南海利,7.97,10.83,24.6357,36.1027,0.1543,333.1644,1.4242,2000,4
600139,西部资源,7.97,6.48,20.5321,13.557,0.1783,209.0246,2.7499,2000,4
600128,弘业股份,7.95,3.08,9.3257,44.2392,0.2218,1432.0551,7.1801,2000,4
000970,中科三环,7.92,7.34,28.0819,27.3256,0.314,371.9,4.2747,2000,4
000889,茂业通信,7.89,12.7,32.4022,57.0801,0.2519,449.1875,1.9826,2000,4
000888,峨眉山A,7.84,25.84,57.6823,32.641,0.275,126.2866,1.0642,2000,4
600208,新湖中宝,7.84,3.92,8.6927,45.3909,0.2171,1155.8889,5.5296,2000,4
600728,佳都科技,7.82,8.74,25.1519,63.4532,0.3349,725.2919,3.8282,2000,4
600850,华东电脑,7.81,1.26,6.2004,17.559,0.1625,1390.7381,12.8772,2000,4
